x	f(x)	S(x)	|S-f|
3.9	26.6911907336	22.3560660164	4.33512471723
3.90833333333	23.9943942966	19.8333679529	4.16102634369
3.91666666667	21.1550739681	17.2198707266	3.9352032415
3.925	18.1826249361	14.5215181744	3.66110676163
3.93333333333	15.0873113466	11.7442541336	3.343057213
3.94166666667	11.8802448698	8.89402244093	2.98622242886
3.95	8.57335835861	5.9767669336	2.59659142501
3.95833333333	5.17937454157	2.9984314486	2.18094309297
3.96666666667	1.71176971819	-0.0350401770484	1.74680989524
3.975	-1.8152675519	-3.1177041063	1.3024365544
3.98333333333	-5.38688274782	-6.24361650214	0.85673375432
3.99166666667	-8.98760662892	-9.40683352752	0.419226898604
4	-12.6014113454	-12.6014113454	0
4.00833333333	-16.2117713155	-15.8196632208	0.392108094755
4.01666666667	-19.8017287364	-19.0469308263	0.7547979101
4.025	-23.3539635663	-22.2668129368	1.08715062954
4.03333333333	-26.8508677835	-25.4629083269	1.38795945663
4.04166666667	-30.2746236972	-28.6188157713	1.65580792582
4.05	-33.6072860534	-31.7181340449	1.88915200849
4.05833333333	-36.8308676483	-34.7444619222	2.08640572609
4.06666666667	-39.9274281293	-37.681398178	2.24602995124
4.075	-42.8791656338	-40.5125415871	2.36662404671
4.08333333333	-45.668510886	-43.2214909241	2.44701996195
4.09166666667	-48.2782233415	-45.7918449638	2.48637837777
4.1	-50.6914889417	-48.2072024808	2.48428646088
4.10833333333	-52.8920190132	-50.45116225	2.44085676323
4.11666666667	-54.8641498212	-52.5073230459	2.35682677521
4.125	-56.5929422612	-54.3592836435	2.23365861778
4.13333333333	-58.0642811535	-55.9906428172	2.07363833631
4.14166666667	-59.2649735811	-57.3849993419	1.87997423916
4.15	-60.1828456983	-58.5259519924	1.65689370598
4.15833333333	-60.806837419	-59.3970995432	1.40973787578
4.16666666667	-61.1270943817	-59.9820407692	1.14505361255
4.175	-61.1350565813	-60.2643744449	0.870682136367
4.18333333333	-60.8235430475	-60.2276993453	0.595843702231
4.19166666667	-60.1868319506	-59.8556142449	0.331217705668
4.2	-59.2207355135	-59.1317179186	0.0890175948723
4.20833333333	-57.9226691146	-58.0396091409	0.116940026376
4.21666666667	-56.2917139741	-56.5628866867	0.27117271263
4.225	-54.3286728278	-54.6851493306	0.35647650288
4.23333333333	-52.0361180096	-52.3899958475	0.353877837886
4.24166666667	-49.4184313846	-49.6610250118	0.242593627255
4.25	-46.4818355985	-46.4818355985	0
4.25833333333	-43.2344161391	-42.8451988819	0.389217257179
4.26666666667	-39.6861337378	-38.7805761347	0.90555760306
4.275	-35.8488266797	-34.3266011295	1.52222555012
4.28333333333	-31.7362026283	-29.5219076388	2.21429498947
4.29166666667	-27.3638196221	-24.405129435	2.95869018717
4.3	-22.7490559474	-19.0149002905	3.73415565689
